Node,Longitude,Latitude
1002,104.0428371,30.62053527
1003,104.0994736,30.62275755
1004,104.0290737,30.69002869
1005,104.0729201,30.69705475
1006,103.9921507,30.6764134
1007,104.0349293,30.64918505
1008,104.0758934,30.67758218
1009,104.0648521,30.61124243
1010,104.0824791,30.61850486
1011,104.0041934,30.67864559
1012,104.0999452,30.68004742
1013,103.9936314,30.64138601
1014,104.0300293,30.65164912
1015,104.123009,30.63877907
1016,104.0431223,30.62203953
1017,104.0847891,30.6093794
1018,104.0494214,30.73264506
1019,104.0927207,30.68269427
1020,103.9748388,30.66471229
1021,104.0235065,30.64133113
1022,104.1288196,30.6700879
1023,104.0348444,30.59050259
1024,104.0736856,30.60409951
1025,104.0089903,30.70038617
1026,104.0707428,30.69704092
1027,103.9950403,30.66375076
1028,104.0316515,30.65804403
1029,104.1263697,30.67396483
1030,104.0400367,30.60236365
1031,104.0688553,30.57844617
1032,104.0335529,30.694869
1033,104.1059183,30.7017592
1034,103.9738584,30.67146973
1035,104.0637964,30.64608944
1036,104.0909857,30.64806866
1037,103.9999551,30.58885883
1038,104.1040346,30.59590093
1039,104.0115999,30.69535576
1040,104.1352785,30.71367053
1041,103.987755,30.62805485
1042,104.0657402,30.66947157
1043,104.0751968,30.64830309
1044,104.0551975,30.60075578
1045,104.1096745,30.62304108
1046,104.0585759,30.68835846
1047,104.0890159,30.7055667
1048,103.9953365,30.66818834
1049,104.0563422,30.64710146
1050,104.0887253,30.65173133
1051,104.0362486,30.61577708
1052,104.089617,30.60737573
1053,104.0419706,30.71987075
1054,104.1323968,30.68182927
1055,103.975131,30.6588855
1056,104.0026792,30.6762614
1057,104.0885456,30.66809939
1058,104.0646499,30.61653136
1059,104.071513,30.61882626
1060,104.0180424,30.69090113
1061,104.1083185,30.67849451
1062,103.9769545,30.67452243
1063,104.0190987,30.66725688
1064,104.1178297,30.65328507
1065,104.065939,30.57440927
1066,104.0927252,30.59715528
1067,104.0566467,30.68829729
1068,104.0921494,30.71527531
1069,103.9556823,30.64225974
1070,104.0632366,30.6647108
1071,104.1010221,30.64333997
1072,104.0377205,30.61803113
1073,104.0750659,30.59133644
1074,104.0394068,30.67962794
1075,104.0809578,30.68481948
1076,103.9935681,30.64596869
1077,104.001536,30.66675667
1078,104.0850152,30.64157585
1079,104.0430122,30.62295491
1080,104.0963785,30.61839644
1081,104.0316701,30.68976828
1082,104.0744869,30.67978055
1083,103.9903198,30.6638787
1084,104.0479102,30.62708542
1085,104.0695714,30.64525589
1086,104.0521039,30.58111487
1087,104.0803366,30.60209585
1088,104.0361937,30.69651471
1089,104.1024344,30.70177664
1090,103.9913554,30.64443734
1091,104.0374304,30.63391543
1092,104.0847228,30.64186739
1093,104.0378111,30.61174835
1094,104.0715609,30.61755497
1095,104.0229629,30.68025139
1096,104.0946295,30.70924716
1097,103.9777133,30.67160147
1098,104.0500586,30.65538228
1099,104.1035631,30.66005367
1100,104.0614931,30.59120869
1101,104.0796812,30.61696945
1102,104.0547468,30.70440133
1103,104.0781475,30.71523433
1104,104.0196143,30.65421329
1105,104.1364419,30.63755553
1106,104.0446628,30.5936807
1107,104.083316,30.61359505
1108,104.0482948,30.70407439
1109,104.1157328,30.68282827
1110,104.0122447,30.63565466
1111,104.0745269,30.65307435
1112,104.0314235,30.6044106
1113,104.0715673,30.60028405
1114,104.0424803,30.71305317
1115,104.0818796,30.69184404
1116,104.0344558,30.65335487
1117,104.108349,30.67202603
1118,104.0617764,30.58492614
1119,104.0749288,30.6065838
1120,104.0440172,30.70163082
1121,104.1238067,30.70835026
1122,104.0024588,30.66283584
1123,104.0864662,30.65274298
1124,104.0438871,30.58089298
1125,104.070717,30.59686374
1126,104.0159345,30.69643301
1127,104.1028346,30.72097893
1128,104.0509942,30.64871622
1129,104.1152974,30.64211152
1130,104.0568157,30.57426532
1131,104.1174936,30.62128941
1132,104.0215097,30.70392755
1133,104.0932651,30.71921103
1134,104.0511249,30.65673632
1135,104.0845712,30.66808938
1136,104.0518496,30.59103671
1137,104.0800594,30.59987606
1138,104.0526151,30.68752187
1139,104.1132559,30.70333153
1140,104.0039299,30.65652519
1141,104.0685349,30.65841363
1142,104.0536122,30.61502957
1143,104.1020303,30.61979848
1144,104.0659756,30.71997839
1145,104.1065323,30.68604646
1146,104.0430807,30.6403278
1147,104.1134892,30.63265318
1148,104.0393534,30.60919966
1149,104.1082206,30.5804885
1150,104.0096791,30.72093684
1151,104.0717722,30.72101788
1152,104.0400981,30.67403805
1153,104.1170879,30.66668851
1154,104.0479108,30.57775318
1155,104.129552,30.604747
1156,104.0422872,30.68440161
1157,104.1164574,30.68081382
1158,104.0015131,30.64226997
1159,104.1254851,30.65031228
1160,104.0575483,30.58488558
1161,104.1065063,30.60564708
1162,104.0404398,30.71284378
1163,104.1118347,30.71478063
1164,104.0597716,30.63202286
1165,104.0773122,30.65990178
1166,104.0318858,30.59596115
1167,104.1224601,30.60779753
1168,104.01322,30.69418719
1169,104.0910147,30.68363489
1170,103.9992384,30.63572543
1171,104.1061061,30.65160594
1172,104.0427743,30.62252235
1173,104.0964881,30.61680828
1174,104.0328362,30.69206439
1175,104.0690207,30.67976462
1176,104.0061837,30.6556678
1177,104.1093624,30.67625125
1178,104.0258455,30.58528944
1179,104.0685883,30.59774153
1180,104.0436286,30.6964945
1181,104.0771725,30.70831924
1182,104.0640514,30.63742297
1183,104.0792781,30.66658936
1184,104.0551395,30.61637622
1185,104.1258146,30.60938695
1186,104.0336123,30.68105059
1187,104.1096861,30.68729676
1188,104.0196137,30.63832934
1189,104.0842695,30.62916042
1190,104.0514275,30.61130347
1191,104.0707151,30.61665206
1192,104.0483609,30.69380317
1193,104.0755086,30.68312123
1194,104.0222988,30.64833345
1195,104.0715214,30.67202107
1196,104.0385742,30.60321236
1197,104.1288734,30.62014553
1198,104.0667701,30.67849467
1199,104.0968239,30.68454342
1200,104.0476212,30.66415736
1201,104.0888813,30.64903065
1202,104.0651384,30.60060628
1203,104.0746665,30.6189463
1204,104.0271056,30.71034592
1205,104.0683075,30.68501094
1206,104.0511427,30.64230117
1207,104.1044176,30.64089419
1208,104.0468563,30.60374601
1209,104.0910757,30.61650609
1210,104.0517543,30.71381514
1211,104.0875146,30.70296586
1212,104.0457739,30.63083865
1213,104.0688632,30.6551454
1214,104.0451326,30.59689568
1215,104.1360359,30.59511501
1216,104.0270254,30.68807602
1217,104.0866428,30.70587452
1218,103.9988935,30.6724723
1219,104.1229835,30.65335278
1220,104.0463133,30.6009013
1221,104.0716805,30.60578435
1222,104.0606193,30.69159939
1223,104.1041325,30.68495539
1224,104.0172991,30.67702217
1225,104.0702965,30.63603177
1226,104.0457184,30.62164438
1227,104.0695448,30.61657893
1228,104.027045,30.69251558
1229,104.0773157,30.70282784
1230,104.0523759,30.63574192
1231,104.0744083,30.67271422
1232,104.0232414,30.62280846
1233,104.1304402,30.61020532
1234,104.064995,30.682564
1235,104.1032213,30.68891742
1236,104.05724,30.65083815
1237,104.0889082,30.65955812
1238,104.0650829,30.60485238
1239,104.1041129,30.61840661
1240,104.0008267,30.68310339
1241,104.1188763,30.68269678
1242,104.0256179,30.66082813
1243,104.0830681,30.62309815
1244,104.0578993,30.60270356
1245,104.0813033,30.62306332
1246,104.0433067,30.69163822
1247,104.091716,30.70476829
1248,104.0270208,30.63699331
1249,104.1037953,30.63314518
1250,103.9992457,30.60127686
1251,104.0893772,30.60548711
1252,104.0407784,30.70588248
1253,104.0793448,30.68519776
1254,104.0244625,30.65338115
1255,104.0683074,30.66609783
1256,104.0968473,30.61335413
1257,104.0039401,30.69501619
1258,104.07673,30.67884784
1259,104.0215958,30.66356652
1260,104.076704,30.64358527
1261,104.1004776,30.60140334
1262,104.0211002,30.73251155
1263,104.0890923,30.68076523
1264,104.0633208,30.65879461
1265,104.0769254,30.65164009
1266,104.0765396,30.56871008
1267,104.0546653,30.69292497
1268,104.094755,30.70598533
1269,104.0495264,30.66355098
1270,104.0778208,30.67124474
1271,104.101364,30.61877708
1272,104.0022233,30.70589064
1273,104.1119057,30.68279465
1274,104.022218,30.64263573
1275,104.0761884,30.66566031
1276,104.1305591,30.61434807
1277,104.0070896,30.69981339
1278,104.0964555,30.71894934
1279,104.0459409,30.6447893
1280,104.0814139,30.66323476
1281,104.0962411,30.61995759
1282,104.0526383,30.70672962
1283,104.1072861,30.68493691
1284,104.0303797,30.67428477
1285,104.0837911,30.64784092
1286,104.0696463,30.60460144
1287,104.0620712,30.73250066
1288,104.0742058,30.71862667
1289,104.0643486,30.62516934
1290,104.0703953,30.63932221
1291,104.1048034,30.62147959
1292,104.013504,30.69994817
1293,104.0898329,30.70899025
1294,104.0386069,30.65555632
1295,104.0757401,30.65475607
1296,104.1066353,30.60300882
1297,103.9988879,30.69473327
1298,104.1329977,30.71471837
1299,104.0114083,30.64760226
1300,104.0905023,30.64456289
1301,104.0919401,30.60210279
1302,104.0290806,30.69429393
1303,104.0780641,30.71194952
1304,104.0265248,30.66499141
1305,104.1053761,30.66815363
1306,104.1153558,30.62095961
1307,104.0132057,30.68050837
1308,104.1020007,30.7191637
1309,104.0449103,30.65422889
1310,104.0937815,30.63114248
1311,104.0957079,30.60237883
1312,104.0566951,30.69008656
1313,104.1104323,30.70648699
1314,104.028974,30.63497769
1315,104.1082024,30.66401277
1316,104.0982369,30.60261208
1317,104.0141882,30.68538655
1318,104.0739313,30.71549927
1319,104.0293844,30.67764865
1320,104.0681003,30.66950393
1321,104.1196996,30.60000249
1322,104.027512,30.69823421
1323,104.0901336,30.7062799
1324,104.0043249,30.66031361
1325,104.1187349,30.62386306
1326,104.1068588,30.59843923
1327,104.0321046,30.68820264
1328,104.0929173,30.68648862
1329,104.058422,30.63692932
1330,104.0713876,30.66829663
1331,104.1074328,30.59240675
1332,104.010434,30.71089385
1333,104.0982053,30.7212584
1334,104.0387773,30.64862074
1335,104.0936842,30.67180601
1336,104.085047,30.6139843
1337,104.0051809,30.72262325
1338,104.0939086,30.71128143
1339,104.0581861,30.65264309
1340,104.0958335,30.67466937
1341,104.1130509,30.59436059
1342,104.0488623,30.69056278
1343,104.1128606,30.68484116
1344,104.0110177,30.63872881
1345,104.0694782,30.66964496
1346,104.06964,30.61440644
1347,104.0345205,30.71425947
1348,104.0925297,30.69156196
1349,104.0457096,30.62679263
1350,104.1026521,30.65777585
1351,104.1220034,30.60393124
1352,104.036421,30.6870016
1353,104.067618,30.71452282
1354,104.0491177,30.66265943
1355,104.1233143,30.65993161
1356,104.0558211,30.72479253
1357,104.106758,30.71287932
1358,104.0101395,30.64049511
1359,104.0682796,30.6717139
1360,104.0202459,30.68950455
1361,104.0825614,30.68754155
1362,104.0335172,30.66419865
1363,104.0726607,30.64669137
1364,104.0101791,30.70649574
1365,104.0787152,30.69703746
1366,104.0304595,30.65771852
1367,104.089307,30.65441059
1368,104.0331073,30.68902882
1369,104.0742895,30.69705339
1370,104.0424412,30.63531088
1371,104.100512,30.63473368
1372,104.0640751,30.70255712
1373,104.0762716,30.6863729
1374,104.0110726,30.65470198
1375,104.0733239,30.65602721
1376,104.0032686,30.68195435
1377,104.1060918,30.7062197
1378,104.0243652,30.64894136
1379,104.0685263,30.65898704
1380,104.0432434,30.68324646
1381,104.0777751,30.69046771
1382,104.0502855,30.6751566
1383,104.0881928,30.66001727
1384,104.0250491,30.69704864
1385,104.1037829,30.68476117
1386,104.0440881,30.65424778
1387,104.0952575,30.63396936
1388,104.0114888,30.69862622
1389,104.1050395,30.68844735
1390,104.000394,30.6652792
1391,104.0833203,30.66231551
1392,104.0286031,30.67985354
1393,104.07187,30.70269426
1394,104.0118326,30.65796024
1395,104.0701792,30.65189819
1396,104.0147331,30.69819801
1397,104.1104171,30.70159507
1398,104.0299614,30.65658206
1399,104.0734954,30.66161953
1400,104.0672473,30.68824176
1401,104.1111282,30.68377369
1402,104.0266969,30.66826907
1403,104.0719509,30.66243375
1404,104.0066113,30.6827291
1405,104.0925699,30.67906708
1406,104.0631321,30.67607279
1407,104.1214847,30.62452531
1408,104.0093726,30.68765838
1409,104.0783637,30.68119666
1410,104.0385396,30.65746299
1411,104.0851123,30.67463565
1412,104.0671503,30.682783
1413,104.0971174,30.70973187
1414,104.0430817,30.64612102
1415,104.0716869,30.65684818
1416,103.9990459,30.72573991
1417,104.1031337,30.70349434
1418,104.0602277,30.66075741
1419,104.1104751,30.66671904
1420,104.0346961,30.69806312
1421,104.1015938,30.70628948
1422,104.0494476,30.6731609
1423,104.1133659,30.66546935
1424,104.0672117,30.6970296
1425,104.0962565,30.70826025
1426,104.0314734,30.66097788
1427,104.102687,30.66733134
1428,104.0379967,30.69786602
1429,104.0719539,30.71412139
1430,104.0337804,30.67627372
1431,104.1007151,30.65978427
1432,104.0375207,30.71027317
1433,104.1133952,30.6836135
1434,104.0058299,30.66758867
1435,104.085284,30.62859701
1436,104.018984,30.68389135
1437,104.078117,30.71337306
1438,104.0147899,30.67361433
1439,104.0844988,30.66419702
1440,104.0460135,30.72269194
1441,104.0404878,30.62937504
1442,104.0867086,30.66062918
1443,104.0280154,30.68462845
1444,104.0574646,30.6553011
1445,104.0719955,30.6538646
1446,104.0486006,30.71633647
1447,104.0593742,30.64382237
1448,104.1358325,30.63115239
1449,104.0038276,30.70658516
1450,104.0595905,30.64554588
1451,104.095579,30.62458258
1452,104.0197676,30.69901835
1453,104.0537252,30.67093727
1454,104.1321073,30.62839123
1455,104.0617409,30.68499207
1456,104.0204302,30.64710515
1457,104.1024174,30.63033867
1458,104.0267474,30.71669401
1459,104.0497155,30.6693854
1460,104.074683,30.67600168
1461,104.0054097,30.71258206
1462,104.0662788,30.6678427
1463,104.0847123,30.66162768
1464,104.0221166,30.68845756
1465,104.0222798,30.65034092
1466,104.0895768,30.6755439
1467,104.0247833,30.67972229
1468,104.0637469,30.64866629
1469,104.0987232,30.64521317
1470,104.0558742,30.73252706
1471,104.0411563,30.63977679
1472,104.1015145,30.64422921
1473,104.0641104,30.71169341
1474,104.0214793,30.67608461
1475,104.0783778,30.64675931
1476,103.9994992,30.68075283
1477,104.0461067,30.62830695
1478,104.0879033,30.64936446
1479,104.0631296,30.68605134
1480,104.0350137,30.65903884
1481,104.086665,30.67709933
1482,104.0289982,30.69883277
1483,104.0580837,30.66598975
1484,104.0877355,30.64267114
1485,104.0429071,30.71895045
1486,104.0430632,30.65952867
1487,104.0879327,30.65204871
1488,104.0577429,30.68833203
1489,104.0247463,30.6718376
1490,104.0917234,30.66939289
1491,104.0396273,30.6876936
1492,104.0072364,30.67483213
1493,104.0973389,30.65838887
1494,104.0407045,30.69517994
1495,104.0630465,30.66775544
1496,104.0852545,30.66570422
1497,104.0390211,30.69392231
1498,104.050223,30.65267368
1499,104.1354307,30.63132727
1500,104.0472504,30.70550355
1501,104.0389672,30.64457082
1502,104.0811962,30.66967255
1503,104.0535507,30.68136594
1504,104.0267297,30.64356199
1505,104.0741366,30.65259729
1506,104.0458737,30.71002528
1507,104.0421319,30.66058405
1508,104.0698233,30.65116749
1509,104.0140284,30.71606518
1510,104.0291032,30.63837159
1511,104.0904021,30.62313887
1512,104.0375073,30.70419899
1513,104.055294,30.67517099
1514,104.0748457,30.66695776
1515,104.0385937,30.68899368
1516,104.0291648,30.64095505
1517,104.0964616,30.64524213
1518,104.0589175,30.68386085
1519,104.0139132,30.67782934
1520,104.1237274,30.67169125
1521,104.0306416,30.70598336
1522,104.0388748,30.64572827
1523,104.0712373,30.65325114
1524,104.0280757,30.71936843
1525,104.0621684,30.67466021
1526,104.0854983,30.62349813
1527,104.0496097,30.72806879
1528,104.0160869,30.64749339
1529,104.1068519,30.67543362
1530,104.0323026,30.69123331
1531,104.032163,30.64218778
1532,104.0913246,30.63909142
1533,104.0548859,30.69708848
1534,104.0055646,30.66356549
1535,104.0813226,30.67490618
1536,104.0174359,30.6998178
1537,104.0033008,30.6320895
1538,104.0998106,30.66251805
1539,104.0232505,30.70150335
1540,104.0348343,30.65134174
1541,104.079532,30.67344742
1542,104.0116103,30.7148958
1543,104.0385394,30.66145875
1544,104.1144887,30.62671291
1545,104.0240807,30.69024439
1546,104.0048806,30.67522349
1547,104.0803326,30.6422981
1548,104.0269243,30.73325654
1549,104.0077715,30.67693868
1550,104.0723581,30.66972895
1551,104.0638103,30.68828603
1552,104.0604031,30.65334833
1553,104.1036894,30.67231679
1554,104.0341203,30.70829335
1555,104.0146463,30.63701254
1556,104.0698903,30.64779168
1557,104.0472725,30.69684411
1558,104.0350719,30.64438023
1559,104.0960134,30.65626308
1560,104.060594,30.68831577
1561,104.0642777,30.62758318
1562,104.0941404,30.66764376
1563,104.0099861,30.69678059
1564,104.0231128,30.62783926
1565,104.0886263,30.65131513
1566,104.0087919,30.69447168
1567,104.063511,30.65498885
1568,104.1069711,30.62829492
1569,104.0515755,30.69104677
1570,104.0210888,30.6647771
1571,104.0679573,30.65714859
1572,104.0143304,30.68271515
1573,104.0649632,30.6607499
1574,104.0824686,30.66503017
1575,104.0376705,30.68553984
1576,104.0196414,30.65228885
1577,104.0863404,30.65755893
1578,104.0455297,30.68596676
1579,104.0474315,30.63343808
1580,104.0816524,30.63985968
1581,104.0263815,30.68325348
1582,104.0575842,30.64905846
1583,104.0684967,30.6609573
1584,104.0263028,30.70117585
1585,104.06481,30.67529443
1586,104.0896025,30.64396027
1587,104.0479146,30.71351714
1588,104.0318014,30.6440233
1589,104.1219214,30.67305942
1590,104.0362054,30.71200494
1591,104.0640898,30.63580183
1592,104.0815607,30.62637189
1593,104.0343495,30.68190113
1594,104.049146,30.6673649
1595,104.0780189,30.64613707
1596,104.0415793,30.69688253
1597,104.0564645,30.63764945
1598,104.0999471,30.65896984
1599,104.0253277,30.68653923
1600,104.0276298,30.65025967
1601,104.1149881,30.65323511
1602,104.0672498,30.69780446
1603,104.0343971,30.65554409
1604,104.0765093,30.66612382
1605,104.008411,30.70810933
1606,104.0001306,30.67735769
1607,104.0764857,30.66221135
1608,104.0387343,30.67848323
1609,104.0663788,30.66084053
1610,104.0898351,30.6510373
1611,104.0209353,30.68733577
1612,104.0380171,30.67190239
1613,104.0735924,30.6360679
1614,104.0166913,30.69941532
1615,104.0605402,30.64747371
1616,104.0854998,30.6612243
1617,104.051193,30.68263452
1618,104.0275827,30.648147
1619,104.0893045,30.65943908
1620,104.0637486,30.70517334
1621,104.0003855,30.63414755
1622,104.1088753,30.6298657
1623,104.0361049,30.68381535
1624,104.0497648,30.63697586
1625,104.0732972,30.66451347
1626,104.0065398,30.69141036
1627,103.9995359,30.6447123
1628,104.078706,30.65916798
1629,104.0156181,30.70091315
1630,104.0304369,30.641869
1631,104.0722331,30.65441931
1632,104.0418589,30.70035883
1633,104.0467099,30.67706348
1634,104.0954487,30.66752479
1635,104.041945,30.68582265
1636,104.0668253,30.63590393
1637,104.1352029,30.62718758
1638,104.034529,30.68488876
1639,103.9990462,30.65355107
1640,104.083667,30.65886582
1641,104.0642488,30.69975695
1642,104.0666797,30.67646893
1643,104.0753428,30.67410729
1644,104.0545982,30.69165952
1645,104.0295853,30.65343078
1646,104.0697571,30.6627216
1647,104.0267466,30.67975536
1648,104.0455126,30.6751396
1649,104.0791422,30.6290397
1650,104.0353401,30.68296342
1651,104.0600469,30.66597437
1652,104.1140751,30.65030184
1653,104.045209,30.71599628
1654,104.0629728,30.66960555
1655,104.0896351,30.66368435
1656,104.0049356,30.69715369
1657,104.0289627,30.62488198
1658,104.0880259,30.66262974
1659,104.0160533,30.68223444
1660,104.0252664,30.64770209
1661,104.1355886,30.62881312
1662,104.0337984,30.68400663
1663,104.0450327,30.63930565
1664,104.0982051,30.65973129
1665,104.0079121,30.72021768
1666,104.0358641,30.6316149
1667,104.0979156,30.65029026
1668,104.0201392,30.70653513
1669,104.0326902,30.63157475
1670,104.1018746,30.6694368
1671,104.0155067,30.68723514
1672,104.0377035,30.63995675
1673,104.0803937,30.67192313
1674,104.0400369,30.70247519
1675,104.0337714,30.63626349
1676,104.1179911,30.66457956
1677,104.0456118,30.72816811
1678,104.0197036,30.65037561
1679,104.1171783,30.67164767
1680,104.0427153,30.68486415
1681,104.0337291,30.63346353
1682,104.0913322,30.63488636
1683,104.0587728,30.72356968
1684,104.0579058,30.67416757
1685,104.1111198,30.66475146
1686,104.0078677,30.68522261
1687,104.0573548,30.63968945
1688,104.07089,30.64524798
1689,104.0204478,30.68347603
1690,104.0665173,30.65097336
1691,104.091162,30.66894156
1692,104.041902,30.69606019
1693,104.0298934,30.66792296
1694,104.0875368,30.6431534
1695,104.0165822,30.68915906
1696,104.015711,30.65440143
1697,104.0726142,30.67363721
1698,104.0558705,30.72777242
1699,104.0312907,30.64635526
1700,104.0966037,30.67264048
1701,104.0040185,30.72959782
1702,104.0594489,30.63864347
1703,104.0784525,30.66903116
1704,104.0308997,30.64806517
1705,104.0974457,30.67052751
1706,104.0243967,30.65035249
1707,104.0821982,30.65181091
1708,104.0112513,30.65234786
1709,104.07744,30.66741927
1710,104.0632252,30.67144791
1711,104.0946578,30.64250692
1712,104.0208166,30.64174363
1713,104.1001707,30.67370325
1714,104.0663676,30.66577495
1715,104.1022894,30.62560224
1716,104.0543066,30.67334374
1717,104.0932502,30.64666933
1718,104.058001,30.66940919
1719,104.1197624,30.66763544
1720,104.001228,30.67021384
1721,104.0919183,30.66268492
1722,104.0649365,30.66253637
1723,104.0738388,30.67497315
1724,104.0574161,30.63195061
1725,104.1119814,30.653166
1726,104.0447227,30.66539556
1727,104.1070034,30.63859978
1728,104.0317137,30.67067588
1729,104.0822831,30.6759215
1730,104.0008795,30.62747673
1731,104.092417,30.64102626
1732,104.0601611,30.63830872
1733,104.1225333,30.67210855
1734,104.0310773,30.63634952
1735,104.0827149,30.65151133
1736,104.0541861,30.64382805
1737,104.0868417,30.67168591
1738,104.0014678,30.67222384
1739,104.0901163,30.63838237
1740,104.0159762,30.65041126
1741,104.0787652,30.67260603
1742,104.0065655,30.65040297
1743,104.0819461,30.66728632
1744,104.0579073,30.67652495
1745,104.0872468,30.62967908
1746,104.0255582,30.67516952
1747,104.1076474,30.67360279
1748,104.0229439,30.65622063
1749,104.0861632,30.66401786
1750,104.0653152,30.67506014
1751,104.0766779,30.66974975
1752,104.0282073,30.64453875
1753,104.1082528,30.65517353
1754,104.0641712,30.63209389
1755,104.0854869,30.66959784
1756,104.066047,30.67201962
1757,104.0729416,30.64481732
1758,104.0241872,30.67793555
1759,104.0782286,30.66139729
1760,104.0167328,30.63860797
1761,104.0746648,30.66106452
1762,104.0378879,30.66164635
1763,104.0696195,30.65608713
1764,104.057619,30.62742855
1765,104.0780951,30.6537093
1766,104.0392578,30.63682457
1767,104.0834323,30.66647581
1768,104.0310763,30.67761252
1769,104.0936056,30.66482686
1770,104.0221269,30.64526787
1771,104.1094437,30.66934232
1772,104.0227021,30.67217959
1773,104.1046034,30.67026219
1774,104.0238047,30.64667783
1775,104.0823613,30.63646567
1776,104.0625021,30.67187144
1777,104.0698106,30.6728792
1778,104.0326736,30.67337488
1779,104.1362858,30.62448308
1780,104.0536897,30.6502576
1781,104.0991292,30.64644369
1782,104.0636453,30.6516143
1783,104.0915652,30.62800793
1784,104.0010888,30.63443687
1785,104.0774485,30.64502758
1786,104.064009,30.67394402
1787,104.1003679,30.65428692
1788,104.0309005,30.65657928
1789,104.0948905,30.62569686
1790,104.0669157,30.63191109
1791,104.1237401,30.67079064
1792,104.0151336,30.67558557
1793,104.0835708,30.65122542
1794,104.061353,30.6549959
1795,104.0744995,30.66310274
1796,104.0549972,30.65769089
1797,104.0857848,30.64258043
1798,104.014074,30.66498919
1799,104.0683853,30.67345172
1800,104.0418597,30.64092887
1801,104.082953,30.62339951
1802,104.0514072,30.67709606
1803,104.1082439,30.65965928
1804,104.0539321,30.63864498
1805,104.0804527,30.63930556
1806,104.024969,30.63984056
1807,104.1084008,30.66561391
1808,104.0583406,30.65032194
1809,104.1148162,30.66338768
1810,104.0516754,30.64002194
1811,104.0821018,30.65950096
1812,104.0639621,30.63984577
1813,104.0825579,30.62614067
1814,104.0250489,30.64238503
1815,104.0863831,30.64181519
1816,104.047209,30.63016364
1817,104.1026121,30.67671597
1818,104.0030692,30.64685288
1819,104.1108906,30.67297768
1820,104.0595641,30.65197016
1821,104.069232,30.62745007
1822,104.0357334,30.63610712
1823,104.0804742,30.64586314
1824,104.0533352,30.66116566
1825,104.1220643,30.64481196
1826,104.0319967,30.63805941
1827,104.0717397,30.64705553
1828,104.0243492,30.65209681
1829,104.094616,30.66956628
1830,104.0551586,30.64072392
1831,104.0865447,30.64375218
1832,104.0269189,30.62852164
1833,104.1356858,30.63618962
1834,104.0362324,30.6594657
1835,104.0811576,30.65811967
1836,104.0637012,30.64989872
1837,104.1242711,30.66979471
1838,104.0600977,30.66238447
1839,104.0840318,30.67384238
1840,104.0583608,30.65688755
1841,104.0957842,30.64664658
1842,104.006442,30.65256995
1843,104.1007334,30.62658897
1844,104.0180527,30.63718421
1845,104.0759907,30.64984915
1846,104.0608677,30.67261623
1847,104.1230265,30.66673235
1848,104.0068929,30.64748892
1849,104.1229471,30.65199995
1850,104.0460036,30.6710722
1851,104.1027836,30.63833514
1852,104.0148886,30.64035526
1853,104.0894085,30.62850815
1854,104.0153204,30.64277065
1855,104.0877571,30.6732325
1856,104.0243735,30.63001075
1857,104.0835351,30.67433953
1858,104.0582534,30.6587772
1859,104.0991842,30.66615627
1860,104.0136529,30.64204591
1861,104.08965,30.66997767
1862,104.0349573,30.67009888
1863,104.0692409,30.67514299
1864,104.0581438,30.66240031
1865,104.0729025,30.66099639
1866,104.0180759,30.64236
1867,104.0794294,30.64077101
1868,104.0192811,30.67648682
1869,104.1043552,30.63040107
1870,104.0367784,30.63796107
1871,104.0760703,30.64193675
1872,104.0163373,30.66013517
1873,104.1347948,30.67503343
1874,104.0387774,30.64694972
1875,104.1079039,30.64564358
1876,104.0472428,30.62601943
1877,104.1122815,30.66710581
1878,104.0033292,30.65809677
1879,104.0867203,30.66501226
1880,104.0510434,30.63190331
1881,104.0161187,30.64498799
1882,104.0490458,30.62897379
1883,104.0521159,30.62375978
1884,104.0561246,30.63192746
1885,104.0537561,30.63563816
1886,104.0086395,30.63769829
1887,104.0537493,30.66266858
1888,104.0530059,30.65569411
1889,104.0574018,30.648771
1890,104.0201509,30.64753297
1891,104.0595661,30.67321994
1892,104.03647,30.63980432
1893,104.0647459,30.65903044
1894,104.0528196,30.64164579
1895,104.0063237,30.65464674
1896,104.0156394,30.67735996
1897,104.0470791,30.64691859
1898,104.0380169,30.67482664
1899,104.0295701,30.67099192
1900,104.0256858,30.62647154
